Transaction,department,EXPENSEACCOUNT,ITEM,QUANTITY,QUANTITYSHIPRECV,QUANTITYBILLED,RATE,rateamount ,netamount ,expectedshipdate ,expectedreceiptdate ,MEMO ,mainline,UNIQUEKEY ,kitmemberof
1150740,36,108,28,74,74,74,12,12,888,,,,,257715,
1150743,34,688,28,58,58,0,12,12,696,,,,,257716,
1150744,23,568,22,78,78,78,8,8,624,,,,,257717,
1150748,28,305,15,39,39,39,56,56,2184,,,,,257718,
1150749,21,568,23,67,67,67,97,97,6499,,,,,257719,
1150751,19,617,22,24,24,24,8,8,192,,,,,257720,
1150752,25,543,30,54,54,54,21,21,1134,,,,,257721,
1150756,28,607,17,48,48,48,10,10,480,,,,,257722,
1150757,34,688,24,64,64,64,71,71,4544,,,,,257723,
1150759,19,607,14,2,2,2,57,57,114,,,,,257724,
1150761,34,108,29,21,21,21,18,18,378,,,,,257725,
1150766,27,855,28,93,93,93,12,12,1116,,,,,257726,
1150770,15,889,31,87,87,87,72,72,6264,,,,,257727,
1150775,14,543,25,30,30,30,78,78,2340,,,,,257728,
1150778,15,607,18,58,58,58,100,100,5800,,,,,257729,
1150783,29,543,30,79,79,79,21,21,1659,,,,,257730,
1150787,34,855,18,30,30,30,100,100,3000,,,,,257731,
1150790,14,617,28,90,90,90,12,12,1080,,,,,257732,
1150792,17,607,21,61,61,61,20,20,1220,,,,,257733,
1150796,29,108,22,52,52,0,8,8,416,,,,,257734,
1150799,16,617,18,40,40,40,100,100,4000,,,,,257735,
1150802,22,688,26,88,88,88,58,58,5104,,,,,257736,
1150804,13,617,21,5,5,0,20,20,100,,,,,257737,
1150808,15,300,23,7,7,7,97,97,679,,,,,257738,
1150810,12,688,24,96,96,96,71,71,6816,,,,,257739,
1150815,24,543,16,85,85,85,40,40,3400,,,,,257740,
1150820,21,607,30,43,43,0,21,21,903,,,,,257741,
1150825,11,543,15,31,0,0,56,56,1736,,,,,257742,
1150828,23,688,28,95,95,95,12,12,1140,,,,,257743,
1150833,14,543,14,66,66,66,57,57,3762,,,,,257744,
1150837,13,855,30,21,21,21,21,21,441,,,,,257745,
1150839,16,688,24,86,86,86,71,71,6106,,,,,257746,
1150844,36,889,24,22,22,22,71,71,1562,,,,,257747,
1150845,31,617,29,48,0,0,18,18,864,,,,,257748,
1150847,26,300,27,95,95,95,3,3,285,,,,,257749,
1150852,32,688,22,3,3,3,8,8,24,,,,,257750,
1150853,18,855,14,72,72,72,57,57,4104,,,,,257751,
1150855,15,688,30,73,73,73,21,21,1533,,,,,257752,
1150859,27,607,22,7,0,0,8,8,56,,,,,257753,
1150861,19,617,30,62,62,62,21,21,1302,,,,,257754,
1150862,27,688,14,80,80,80,57,57,4560,,,,,257755,
1150865,36,688,19,14,14,14,44,44,616,,,,,257756,
1150866,35,543,26,61,61,61,58,58,3538,,,,,257757,
1150869,36,617,22,24,24,24,8,8,192,,,,,257758,
1150873,19,300,25,45,45,0,78,78,3510,,,,,257759,
1150876,32,688,22,76,76,76,8,8,608,,,,,257760,
1150880,35,300,29,47,47,47,18,18,846,,,,,257761,
1150884,21,607,29,79,79,79,18,18,1422,,,,,257762,
1150887,27,855,14,51,51,51,57,57,2907,,,,,257763,
1150891,18,607,31,31,31,31,72,72,2232,,,,,257764,
1150896,12,300,23,92,92,92,97,97,8924,,,,,257765,
1150898,20,688,25,72,72,72,78,78,5616,,,,,257766,
1150899,22,889,26,99,99,99,58,58,5742,,,,,257767,
1150902,12,889,25,84,84,84,78,78,6552,,,,,257768,
1150905,17,889,23,97,97,97,97,97,9409,,,,,257769,
1150909,22,855,25,59,59,59,78,78,4602,,,,,257770,
1150910,20,688,28,5,5,5,12,12,60,,,,,257771,
1150912,20,889,17,95,95,95,10,10,950,,,,,257772,
1150916,20,305,25,30,30,30,78,78,2340,,,,,257773,
1150918,17,568,25,61,61,61,78,78,4758,,,,,257774,
1150922,36,568,29,57,57,57,18,18,1026,,,,,257775,
1150926,32,688,28,28,28,28,12,12,336,,,,,257776,
1150931,26,607,22,35,35,35,8,8,280,,,,,257777,
1150932,29,108,24,72,72,72,71,71,5112,,,,,257778,
1150935,32,855,15,56,56,0,56,56,3136,,,,,257779,
1150939,28,543,24,84,84,84,71,71,5964,,,,,257780,
1150940,23,688,15,49,49,49,56,56,2744,,,,,257781,
1150945,30,543,31,46,46,46,72,72,3312,,,,,257782,
1150946,15,889,29,56,56,56,18,18,1008,,,,,257783,
1150951,13,617,27,30,30,30,3,3,90,,,,,257784,
1150954,24,617,17,16,0,0,10,10,160,,,,,257785,
1150958,37,688,28,41,41,41,12,12,492,,,,,257786,
1150961,13,305,19,20,20,20,44,44,880,,,,,257787,
1150963,16,688,26,33,33,33,58,58,1914,,,,,257788,
1150967,20,568,15,72,72,72,56,56,4032,,,,,257789,
1150969,33,617,22,18,18,18,8,8,144,,,,,257790,
1150971,24,568,27,26,26,26,3,3,78,,,,,257791,
1150972,30,568,24,73,73,0,71,71,5183,,,,,257792,
1150974,15,889,14,61,61,61,57,57,3477,,,,,257793,
1150978,16,305,26,60,60,60,58,58,3480,,,,,257794,
1150981,17,607,24,95,95,95,71,71,6745,,,,,257795,
1150983,36,607,14,22,22,22,57,57,1254,,,,,257796,
1150987,11,889,22,31,31,31,8,8,248,,,,,257797,
1150992,24,108,31,30,30,30,72,72,2160,,,,,257798,
1150997,26,855,27,92,92,92,3,3,276,,,,,257799,
1150998,23,305,23,78,78,78,97,97,7566,,,,,257800,
1151003,30,617,16,99,99,99,40,40,3960,,,,,257801,
1151006,35,568,27,57,57,57,3,3,171,,,,,257802,
1151008,33,543,18,21,21,21,100,100,2100,,,,,257803,
1151009,37,855,26,74,74,74,58,58,4292,,,,,257804,
1151011,35,855,29,51,51,51,18,18,918,,,,,257805,
1151016,37,855,19,60,60,60,44,44,2640,,,,,257806,
1151020,34,617,31,36,36,36,72,72,2592,,,,,257807,
1151022,35,855,23,0,0,0,97,97,0,,,,,257808,
1151027,32,688,16,69,69,69,40,40,2760,,,,,257809,
1151031,12,889,21,33,33,33,20,20,660,,,,,257810,
1151036,20,617,18,66,66,66,100,100,6600,,,,,257811,
1151041,14,688,21,70,70,70,20,20,1400,,,,,257812,
1151046,15,568,15,32,32,32,56,56,1792,,,,,257813,
1151050,37,617,16,74,74,74,40,40,2960,,,,,257814,
1151053,15,305,24,15,15,15,71,71,1065,,,,,257815,
1151058,19,300,23,88,88,88,97,97,8536,,,,,257816,
1151060,15,607,17,42,42,42,10,10,420,,,,,257817,
1151061,21,889,21,33,33,33,20,20,660,,,,,257818,
1151065,21,543,18,43,43,43,100,100,4300,,,,,257819,
1151066,29,617,26,2,2,2,58,58,116,,,,,257820,
1151070,31,855,22,20,20,20,8,8,160,,,,,257821,
1151074,35,688,14,56,56,56,57,57,3192,,,,,257822,
1151075,17,568,28,95,95,95,12,12,1140,,,,,257823,
1151077,14,568,27,100,100,100,3,3,300,,,,,257824,
1151079,36,305,27,21,21,21,3,3,63,,,,,257825,
1151083,25,108,22,99,0,0,8,8,792,,,,,257826,
1151084,21,617,31,36,36,0,72,72,2592,,,,,257827,
1151087,20,607,22,68,68,68,8,8,544,,,,,257828,
1151089,14,300,18,14,14,14,100,100,1400,,,,,257829,
1151090,28,108,29,19,19,19,18,18,342,,,,,257830,
1151095,12,889,31,27,27,27,72,72,1944,,,,,257831,
1151096,21,617,14,51,51,51,57,57,2907,,,,,257832,
1151100,24,305,21,48,48,48,20,20,960,,,,,257833,
1151101,37,855,25,28,28,28,78,78,2184,,,,,257834,
1151102,35,108,20,16,16,16,28,28,448,,,,,257835,
1151105,18,108,26,48,48,48,58,58,2784,,,,,257836,
1151110,13,300,21,80,80,80,20,20,1600,,,,,257837,
1151111,34,108,24,74,74,74,71,71,5254,,,,,257838,
1151116,20,568,19,29,29,29,44,44,1276,,,,,257839,
1151120,16,688,14,61,61,61,57,57,3477,,,,,257840,
1151122,37,543,30,35,35,35,21,21,735,,,,,257841,
1151123,27,607,20,16,16,16,28,28,448,,,,,257842,
1151125,27,305,27,14,14,14,3,3,42,,,,,257843,
1151128,13,568,20,21,21,21,28,28,588,,,,,257844,
1151131,21,617,16,33,33,33,40,40,1320,,,,,257845,
1151135,12,300,23,56,56,56,97,97,5432,,,,,257846,
1151137,23,543,23,20,20,20,97,97,1940,,,,,257847,
1151142,30,855,15,26,26,26,56,56,1456,,,,,257848,
1151145,11,607,22,95,95,95,8,8,760,,,,,257849,
1151146,20,108,18,85,85,0,100,100,8500,,,,,257850,
1151150,17,568,23,100,100,100,97,97,9700,,,,,257851,
1151153,18,607,24,91,91,91,71,71,6461,,,,,257852,
1151158,20,889,25,2,2,2,78,78,156,,,,,257853,
1151162,14,305,20,24,24,24,28,28,672,,,,,257854,
1151164,34,889,14,32,32,32,57,57,1824,,,,,257855,
1151168,13,607,18,98,0,0,100,100,9800,,,,,257856,
1151171,24,855,27,72,72,72,3,3,216,,,,,257857,
1151174,33,568,24,87,87,87,71,71,6177,,,,,257858,
1151176,36,300,28,49,49,49,12,12,588,,,,,257859,
1151179,13,855,28,67,0,0,12,12,804,,,,,257860,
1151183,11,300,21,70,70,70,20,20,1400,,,,,257861,
1151186,24,617,29,87,87,87,18,18,1566,,,,,257862,
1151190,34,855,29,93,93,0,18,18,1674,,,,,257863,
1151192,34,108,18,20,20,20,100,100,2000,,,,,257864,
1151193,18,543,23,61,61,61,97,97,5917,,,,,257865,
1151196,17,617,26,1,1,1,58,58,58,,,,,257866,
1151197,12,300,20,8,0,0,28,28,224,,,,,257867,
1151199,26,108,19,15,15,15,44,44,660,,,,,257868,
1151202,33,305,22,100,100,100,8,8,800,,,,,257869,
1151204,22,300,24,65,65,65,71,71,4615,,,,,257870,
1151206,28,607,19,89,89,89,44,44,3916,,,,,257871,
1151209,30,855,16,89,89,89,40,40,3560,,,,,257872,
1151214,37,568,30,20,20,20,21,21,420,,,,,257873,
1151216,31,617,30,96,0,0,21,21,2016,,,,,257874,
1151218,21,305,30,41,41,41,21,21,861,,,,,257875,
1151223,17,300,18,74,74,74,100,100,7400,,,,,257876,
1151224,21,889,19,54,54,54,44,44,2376,,,,,257877,
1151228,34,607,14,41,41,41,57,57,2337,,,,,257878,
1151230,23,300,24,40,40,40,71,71,2840,,,,,257879,
1151234,14,568,26,37,37,37,58,58,2146,,,,,257880,
1151237,20,300,27,68,68,68,3,3,204,,,,,257881,
1151241,22,889,19,24,24,24,44,44,1056,,,,,257882,
1151245,20,300,22,82,82,82,8,8,656,,,,,257883,
1151248,24,688,14,30,0,0,57,57,1710,,,,,257884,
1151251,11,305,25,72,72,72,78,78,5616,,,,,257885,
1151252,27,108,19,41,41,41,44,44,1804,,,,,257886,
1151253,36,108,20,74,74,74,28,28,2072,,,,,257887,
1151257,26,688,17,96,96,96,10,10,960,,,,,257888,
1151260,35,300,25,23,23,23,78,78,1794,,,,,257889,
1151263,12,617,18,97,97,97,100,100,9700,,,,,257890,
1151268,12,300,31,25,0,0,72,72,1800,,,,,257891,
1151270,28,617,14,39,39,39,57,57,2223,,,,,257892,
1151275,37,889,26,73,73,73,58,58,4234,,,,,257893,
1151279,36,300,20,27,27,27,28,28,756,,,,,257894,
1151282,17,300,30,42,42,42,21,21,882,,,,,257895,
1151287,20,305,31,4,4,0,72,72,288,,,,,257896,
1151292,19,889,25,73,73,73,78,78,5694,,,,,257897,
1151295,17,305,29,16,16,16,18,18,288,,,,,257898,
1151296,24,889,22,12,12,0,8,8,96,,,,,257899,
1151299,25,855,25,66,66,66,78,78,5148,,,,,257900,
1151301,30,688,28,75,75,75,12,12,900,,,,,257901,
1151306,11,688,15,45,45,45,56,56,2520,,,,,257902,
1151308,21,108,17,56,56,56,10,10,560,,,,,257903,
1151312,19,617,17,58,58,58,10,10,580,,,,,257904,
1151316,21,617,17,83,83,83,10,10,830,,,,,257905,
1151318,11,568,30,87,87,87,21,21,1827,,,,,257906,
1151323,31,617,31,10,10,10,72,72,720,,,,,257907,
1151325,36,300,25,55,55,55,78,78,4290,,,,,257908,
1151330,31,305,28,78,78,78,12,12,936,,,,,257909,
1151331,17,568,21,85,85,0,20,20,1700,,,,,257910,
1151333,27,855,28,100,100,100,12,12,1200,,,,,257911,
1151338,15,108,21,22,22,22,20,20,440,,,,,257912,
1151341,22,607,27,62,62,62,3,3,186,,,,,257913,
1151342,11,855,31,20,0,0,72,72,1440,,,,,257914,
1151345,32,889,26,8,8,8,58,58,464,,,,,257915,
1151349,29,305,20,62,62,62,28,28,1736,,,,,257916,
1151353,35,568,27,25,25,25,3,3,75,,,,,257917,
1151358,37,543,17,16,16,16,10,10,160,,,,,257918,
1151360,37,617,16,52,52,52,40,40,2080,,,,,257919,
1151365,25,688,27,6,6,6,3,3,18,,,,,257920,
1151369,23,607,29,4,4,4,18,18,72,,,,,257921,
1151372,27,568,27,71,71,71,3,3,213,,,,,257922,
1151376,34,607,18,79,79,79,100,100,7900,,,,,257923,
1151378,29,305,25,91,91,91,78,78,7098,,,,,257924,
1151379,31,617,29,11,11,11,18,18,198,,,,,257925,
1151380,14,300,23,49,49,49,97,97,4753,,,,,257926,
1151381,12,607,29,43,43,43,18,18,774,,,,,257927,
1151383,25,305,31,94,94,94,72,72,6768,,,,,257928,
1151386,30,617,23,49,49,49,97,97,4753,,,,,257929,
1151388,34,108,20,73,73,73,28,28,2044,,,,,257930,
1151393,34,305,23,65,65,65,97,97,6305,,,,,257931,
1151394,34,607,31,88,88,88,72,72,6336,,,,,257932,
1151398,12,617,15,89,0,0,56,56,4984,,,,,257933,
1151400,25,305,18,19,0,0,100,100,1900,,,,,257934,
1151404,33,108,21,44,44,44,20,20,880,,,,,257935,
1151406,13,617,30,10,10,10,21,21,210,,,,,257936,
1151407,27,543,24,44,44,44,71,71,3124,,,,,257937,
1151410,34,108,20,65,65,65,28,28,1820,,,,,257938,
1151413,15,688,29,30,30,30,18,18,540,,,,,257939,
1151416,23,617,27,65,65,65,3,3,195,,,,,257940,
1151420,17,300,30,6,6,6,21,21,126,,,,,257941,
1151423,16,543,31,76,76,76,72,72,5472,,,,,257942,
1151426,25,568,29,34,34,34,18,18,612,,,,,257943,
1151429,17,305,23,45,0,0,97,97,4365,,,,,257944,
1151430,24,108,31,89,89,89,72,72,6408,,,,,257945,
1151434,30,568,26,25,25,25,58,58,1450,,,,,257946,
1151435,27,889,29,75,75,75,18,18,1350,,,,,257947,
1151440,19,688,19,94,94,94,44,44,4136,,,,,257948,
1151442,32,300,17,31,31,31,10,10,310,,,,,257949,
1151443,21,688,19,24,24,24,44,44,1056,,,,,257950,
1151448,33,889,18,73,73,73,100,100,7300,,,,,257951,
1151450,14,688,15,27,27,27,56,56,1512,,,,,257952,
1151451,18,688,21,36,36,36,20,20,720,,,,,257953,
1151455,14,568,19,18,18,18,44,44,792,,,,,257954,
1151456,19,889,20,61,0,0,28,28,1708,,,,,257955,
1151460,16,617,24,8,8,8,71,71,568,,,,,257956,
1151465,15,305,16,43,43,43,40,40,1720,,,,,257957,
1151468,29,889,26,69,69,69,58,58,4002,,,,,257958,
1151470,19,607,31,64,64,64,72,72,4608,,,,,257959,
1151472,34,688,17,87,87,87,10,10,870,,,,,257960,
1151477,25,617,20,1,1,1,28,28,28,,,,,257961,
1151478,16,568,31,66,66,66,72,72,4752,,,,,257962,
1151479,29,305,25,12,12,12,78,78,936,,,,,257963,
1151480,15,617,30,71,71,71,21,21,1491,,,,,257964,
1151485,11,855,15,59,59,59,56,56,3304,,,,,257965,
1151486,15,607,21,47,47,47,20,20,940,,,,,257966,
1151490,11,607,30,99,99,99,21,21,2079,,,,,257967,
1151491,18,889,15,40,40,40,56,56,2240,,,,,257968,
1151495,33,607,28,58,58,58,12,12,696,,,,,257969,
1151499,31,305,26,76,76,76,58,58,4408,,,,,257970,
1151501,21,568,14,59,59,59,57,57,3363,,,,,257971,
1151506,33,108,27,33,33,33,3,3,99,,,,,257972,
1151507,32,855,31,51,51,51,72,72,3672,,,,,257973,
1151508,13,607,28,68,68,68,12,12,816,,,,,257974,
1151509,26,688,27,8,8,8,3,3,24,,,,,257975,
1151512,33,305,27,57,57,57,3,3,171,,,,,257976,
1151516,37,607,16,79,79,79,40,40,3160,,,,,257977,
1151519,34,855,24,22,22,22,71,71,1562,,,,,257978,
1151522,35,568,16,47,47,47,40,40,1880,,,,,257979,
1151526,35,108,30,87,87,87,21,21,1827,,,,,257980,
1151529,24,889,21,85,85,85,20,20,1700,,,,,257981,
1151531,36,543,27,28,28,0,3,3,84,,,,,257982,
1151532,33,300,19,31,31,31,44,44,1364,,,,,257983,
1151534,12,568,17,45,45,45,10,10,450,,,,,257984,
1151535,28,568,26,91,91,91,58,58,5278,,,,,257985,
1151539,33,543,28,71,71,71,12,12,852,,,,,257986,
1151542,23,607,26,3,3,3,58,58,174,,,,,257987,
1151546,17,108,19,51,51,51,44,44,2244,,,,,257988,
1151548,30,855,15,41,41,41,56,56,2296,,,,,257989,
1151551,35,889,26,38,38,38,58,58,2204,,,,,257990,
1151553,15,108,22,32,32,32,8,8,256,,,,,257991,
1151558,12,688,27,57,57,57,3,3,171,,,,,257992,
1151560,16,568,18,95,95,95,100,100,9500,,,,,257993,
1151561,21,543,29,6,6,6,18,18,108,,,,,257994,
1151563,19,617,18,70,70,70,100,100,7000,,,,,257995,
1151564,22,543,25,8,8,8,78,78,624,,,,,257996,
1151569,34,543,31,65,65,65,72,72,4680,,,,,257997,
1151571,14,688,21,98,98,98,20,20,1960,,,,,257998,
1151572,12,108,20,0,0,0,28,28,0,,,,,257999,
1151574,19,855,26,34,0,0,58,58,1972,,,,,258000,
1151575,31,607,21,39,0,0,20,20,780,,,,,258001,
1151579,21,855,21,32,32,32,20,20,640,,,,,258002,
1151582,34,305,21,18,18,18,20,20,360,,,,,258003,
1151583,30,568,14,51,51,51,57,57,2907,,,,,258004,
1151586,28,855,16,88,88,88,40,40,3520,,,,,258005,
1151589,36,543,16,61,61,0,40,40,2440,,,,,258006,
1151590,30,568,17,37,0,0,10,10,370,,,,,258007,
1151594,12,300,29,61,61,61,18,18,1098,,,,,258008,
1151596,19,300,21,86,86,86,20,20,1720,,,,,258009,
1151601,34,305,17,31,31,31,10,10,310,,,,,258010,
1151605,27,889,25,74,74,74,78,78,5772,,,,,258011,
1151609,25,607,23,92,92,92,97,97,8924,,,,,258012,
1151614,18,568,15,59,59,59,56,56,3304,,,,,258013,
1151616,33,617,29,15,15,15,18,18,270,,,,,258014,
1151617,29,543,18,73,73,73,100,100,7300,,,,,258015,
1151622,28,607,16,66,66,66,40,40,2640,,,,,258016,
1151624,11,568,29,43,43,43,18,18,774,,,,,258017,
1151629,12,108,25,73,73,73,78,78,5694,,,,,258018,
1151631,26,889,15,13,13,13,56,56,728,,,,,258019,
1151632,11,305,27,4,4,4,3,3,12,,,,,258020,
1151633,29,607,16,4,4,4,40,40,160,,,,,258021,
1151634,13,855,15,97,97,97,56,56,5432,,,,,258022,
1151637,31,688,17,70,70,70,10,10,700,,,,,258023,
1151641,36,568,30,35,35,35,21,21,735,,,,,258024,
1151646,18,108,25,87,87,87,78,78,6786,,,,,258025,
1151648,21,855,28,52,52,52,12,12,624,,,,,258026,
1151650,23,889,28,71,71,71,12,12,852,,,,,258027,
1151651,18,543,17,81,81,81,10,10,810,,,,,258028,
1151656,20,855,27,91,91,0,3,3,273,,,,,258029,
1151661,35,305,30,28,0,0,21,21,588,,,,,258030,
1151663,14,543,17,64,64,64,10,10,640,,,,,258031,
1151666,25,300,26,13,13,13,58,58,754,,,,,258032,
1151670,28,305,17,28,28,28,10,10,280,,,,,258033,
1151672,30,688,22,17,17,17,8,8,136,,,,,258034,
1151675,16,688,30,55,55,55,21,21,1155,,,,,258035,
1151679,37,855,19,40,40,40,44,44,1760,,,,,258036,
1151682,21,688,18,23,23,23,100,100,2300,,,,,258037,
1151685,30,889,21,4,4,0,20,20,80,,,,,258038,
1151689,21,855,19,9,9,9,44,44,396,,,,,258039,
1151690,37,889,29,91,91,91,18,18,1638,,,,,258040,
1151695,22,607,19,3,3,3,44,44,132,,,,,258041,
1151700,32,543,21,93,93,93,20,20,1860,,,,,258042,
1151703,19,855,15,84,0,0,56,56,4704,,,,,258043,
1151707,14,305,27,71,71,71,3,3,213,,,,,258044,
1151708,31,688,23,7,7,0,97,97,679,,,,,258045,
1151712,30,300,28,48,0,0,12,12,576,,,,,258046,
1151716,12,617,25,42,42,42,78,78,3276,,,,,258047,
1151720,25,543,24,26,26,26,71,71,1846,,,,,258048,
1151723,36,889,18,74,74,74,100,100,7400,,,,,258049,
1151724,14,855,30,46,46,46,21,21,966,,,,,258050,
1151727,11,300,25,41,41,41,78,78,3198,,,,,258051,
1151729,17,568,21,21,21,21,20,20,420,,,,,258052,
1151730,31,300,21,58,58,58,20,20,1160,,,,,258053,
1151732,26,300,26,55,55,55,58,58,3190,,,,,258054,
1151737,15,855,14,11,11,11,57,57,627,,,,,258055,
1151742,12,889,15,51,51,51,56,56,2856,,,,,258056,
1151744,29,889,28,88,0,0,12,12,1056,,,,,258057,
1151749,20,568,17,39,39,39,10,10,390,,,,,258058,
1151753,28,889,21,9,9,9,20,20,180,,,,,258059,
1151758,29,568,15,74,74,74,56,56,4144,,,,,258060,
1151761,31,617,15,84,84,0,56,56,4704,,,,,258061,
1151763,18,617,16,94,94,94,40,40,3760,,,,,258062,
1151766,15,543,31,46,46,46,72,72,3312,,,,,258063,
1151767,17,889,26,43,43,43,58,58,2494,,,,,258064,
1151768,23,855,20,95,95,95,28,28,2660,,,,,258065,
1151771,24,607,15,80,80,80,56,56,4480,,,,,258066,
1151773,25,108,23,57,57,57,97,97,5529,,,,,258067,
1151777,33,688,20,67,67,67,28,28,1876,,,,,258068,
1151782,17,305,24,87,87,87,71,71,6177,,,,,258069,
1151784,24,108,26,9,9,9,58,58,522,,,,,258070,
1151789,33,617,30,15,0,0,21,21,315,,,,,258071,
1151790,23,688,19,98,98,98,44,44,4312,,,,,258072,
1151794,26,300,26,86,86,86,58,58,4988,,,,,258073,
1151797,14,300,20,19,19,19,28,28,532,,,,,258074,
1151798,30,568,31,31,31,0,72,72,2232,,,,,258075,
1151803,21,607,15,11,11,11,56,56,616,,,,,258076,
1151805,28,688,25,28,28,28,78,78,2184,,,,,258077,
1151809,23,889,16,65,65,65,40,40,2600,,,,,258078,
1151813,20,617,18,99,99,99,100,100,9900,,,,,258079,
1151814,20,300,21,96,96,96,20,20,1920,,,,,258080,
1151818,25,108,17,7,7,7,10,10,70,,,,,258081,
1151822,21,607,16,60,60,60,40,40,2400,,,,,258082,
1151824,31,688,31,25,25,25,72,72,1800,,,,,258083,
1151825,11,855,21,42,42,42,20,20,840,,,,,258084,
1151826,12,688,29,95,95,95,18,18,1710,,,,,258085,
1151831,18,617,31,25,25,25,72,72,1800,,,,,258086,
1151836,29,688,26,12,12,12,58,58,696,,,,,258087,
1151841,17,889,18,97,97,97,100,100,9700,,,,,258088,
1151843,37,855,19,56,56,56,44,44,2464,,,,,258089,
1151847,31,300,26,82,82,82,58,58,4756,,,,,258090,
1151848,28,305,27,42,42,42,3,3,126,,,,,258091,
1151853,14,568,19,49,49,49,44,44,2156,,,,,258092,
1151858,31,688,27,40,40,40,3,3,120,,,,,258093,
1151859,25,305,30,14,14,14,21,21,294,,,,,258094,
1151860,14,543,21,1,1,1,20,20,20,,,,,258095,
1151862,23,300,27,67,67,67,3,3,201,,,,,258096,
1151863,16,688,20,12,12,12,28,28,336,,,,,258097,
1151868,34,688,30,46,46,46,21,21,966,,,,,258098,
1151872,30,855,17,78,78,78,10,10,780,,,,,258099,
1151875,19,300,25,4,4,0,78,78,312,,,,,258100,
1151879,21,300,21,15,15,15,20,20,300,,,,,258101,
1151883,12,305,14,57,57,57,57,57,3249,,,,,258102,
1151885,31,617,23,4,4,4,97,97,388,,,,,258103,
1151886,37,855,16,86,0,0,40,40,3440,,,,,258104,
1151889,33,607,20,13,0,0,28,28,364,,,,,258105,
1151891,11,607,23,26,26,26,97,97,2522,,,,,258106,
1151892,31,543,29,65,65,65,18,18,1170,,,,,258107,
1151896,24,855,14,27,27,27,57,57,1539,,,,,258108,
1151899,23,607,18,59,59,59,100,100,5900,,,,,258109,
1151900,34,617,15,31,31,31,56,56,1736,,,,,258110,
1151903,17,617,15,94,94,94,56,56,5264,,,,,258111,
1151904,26,305,24,60,60,60,71,71,4260,,,,,258112,
1151909,18,688,24,46,46,46,71,71,3266,,,,,258113,
1151914,29,688,27,50,0,0,3,3,150,,,,,258114,
1151918,24,688,22,89,89,89,8,8,712,,,,,258115,
1151919,20,543,27,12,12,12,3,3,36,,,,,258116,
1151921,36,855,17,99,99,99,10,10,990,,,,,258117,
1151925,19,617,22,39,39,39,8,8,312,,,,,258118,
1151926,17,108,18,76,76,76,100,100,7600,,,,,258119,
1151930,12,108,26,43,43,43,58,58,2494,,,,,258120,
1151933,13,543,17,7,7,0,10,10,70,,,,,258121,
1151936,22,543,27,71,71,71,3,3,213,,,,,258122,
1151939,19,889,27,43,43,0,3,3,129,,,,,258123,
1151943,11,617,31,60,60,60,72,72,4320,,,,,258124,
1151946,21,688,24,9,9,9,71,71,639,,,,,258125,
1151948,34,543,31,92,92,92,72,72,6624,,,,,258126,
1151952,11,568,22,28,28,28,8,8,224,,,,,258127,
1151955,34,617,22,62,62,62,8,8,496,,,,,258128,
1151956,28,688,19,93,0,0,44,44,4092,,,,,258129,
1151958,30,543,24,67,67,67,71,71,4757,,,,,258130,
1151960,20,617,15,32,32,32,56,56,1792,,,,,258131,
1151961,36,543,18,82,82,82,100,100,8200,,,,,258132,
1151965,18,543,18,73,0,0,100,100,7300,,,,,258133,
1151968,12,108,26,33,33,33,58,58,1914,,,,,258134,
1151971,23,607,21,78,78,78,20,20,1560,,,,,258135,
1151976,14,607,17,31,0,0,10,10,310,,,,,258136,
1151981,21,617,19,29,29,29,44,44,1276,,,,,258137,
1151982,15,300,22,42,42,0,8,8,336,,,,,258138,
1151985,29,305,27,93,93,93,3,3,279,,,,,258139,
1151988,15,305,29,50,50,50,18,18,900,,,,,258140,
1151992,13,568,26,85,85,85,58,58,4930,,,,,258141,
1151996,29,108,17,3,0,0,10,10,30,,,,,258142,
1152000,18,688,30,15,15,15,21,21,315,,,,,258143,
1152004,15,855,19,72,72,72,44,44,3168,,,,,258144,
1152007,11,607,14,31,31,31,57,57,1767,,,,,258145,
1152012,32,543,19,23,23,23,44,44,1012,,,,,258146,
1152017,34,617,16,51,51,51,40,40,2040,,,,,258147,
1152022,15,108,23,56,56,56,97,97,5432,,,,,258148,
1152026,37,305,24,0,0,0,71,71,0,,,,,258149,
1152030,33,305,17,52,52,52,10,10,520,,,,,258150,
1152034,34,617,20,45,45,45,28,28,1260,,,,,258151,
1152037,19,300,22,98,98,98,8,8,784,,,,,258152,
1152042,28,568,24,44,44,44,71,71,3124,,,,,258153,
1152043,27,617,26,8,8,8,58,58,464,,,,,258154,
1152047,21,607,30,78,78,78,21,21,1638,,,,,258155,
1152048,17,889,29,98,98,98,18,18,1764,,,,,258156,
1152049,28,300,31,68,68,68,72,72,4896,,,,,258157,
1152051,37,300,28,46,46,46,12,12,552,,,,,258158,
1152053,14,543,22,9,9,9,8,8,72,,,,,258159,
1152054,18,688,26,19,19,19,58,58,1102,,,,,258160,
1152057,20,889,23,14,14,14,97,97,1358,,,,,258161,
1152060,16,607,26,23,23,23,58,58,1334,,,,,258162,
1152064,33,889,24,69,69,69,71,71,4899,,,,,258163,
1152068,21,568,21,69,69,69,20,20,1380,,,,,258164,
1152069,29,855,24,89,89,89,71,71,6319,,,,,258165,
1152071,24,688,17,80,80,80,10,10,800,,,,,258166,
1152074,31,607,27,52,52,52,3,3,156,,,,,258167,
